tweet_id,sentiment,author,content
1965496050,3,donomo,u use none ur pics show phone
1965496863,3,itsbr00ke,find camera
1965496999,1,MiDesfileNegro,crap
1965497203,0,HannahsSoFlyyyy,girl needs feel got cheated
1965497289,1,Yaniix,totally austin powers withdrawl withdrawl symptoms mommy withdrawl
1965497371,1,big_bad_toxman,would want new last night bad mine
1965497409,1,SpicyBubbles,heading work
1965497426,3,RealJessicaAlba,omg hope everything ok
1965497599,1,Khristinne,want buy anthropomorphic available till st
1965499230,2,ceceliafindorff,wish hear
1965499805,0,mneavegt,horrible apartment awaiting work starting
1965499908,1,MellieMel7,exhausted
1965500020,1,AAAAIRY,dye red first hair hates
1965500068,2,alissamaemusic,done tag learned going home hw
1965500202,1,deirdreryan,nothing says hot date night watching noggin hubs work
1965500516,1,Lucy_nessa,bad feeling time next fav musical may longer
1965500601,1,esgee,phone died thou
1965500717,1,babboo771231,weekend year old grounded makes grounded
1965500883,1,_AislinnTighee,wont work
1965501426,0,CASE231,got dropped coupla ppl following
1965501509,1,MissAnna89,cant call
1965502014,1,ahitsCHRIS,fix background
1965502017,1,vene2ia,heard miss forward tweeting
1965502022,3,fafsruiz,day boredom stuck head
1965502041,1,wowshaggy,leave mrs cuz go work really want
1965502098,3,Cara62442,going anymore
1965502172,1,PantsPartay,aw got listen block party like mins
1965502316,1,joshtastic1,ur coming im bed hows ur day x
1965502426,3,xOtakuDanx,damn bored
1965502447,0,whatvinyldummy,
1965502596,1,isilwath,r devon horse mostly rained lots events ben cancelled coaches
1965502734,0,Loisunpublished,shit
1965502876,2,Erbear9101,spent way much organic shampoo
1965503045,3,fruitie4,
1965503083,1,megspptc,buff alot people dont know name either sad sweet
1965503196,1,ryyye,mad cuz cant get picture
1965503761,1,Jessieeeexox,miss need talk keep screwing lovee u
1965503934,1,cutie213,hell yea hot miss cali
1965504514,0,messofadreamer,famous
1965504677,1,reyeskristen,miss seniors already
1965504751,0,ranajune,want new lappy
1965504828,1,pato_30stm,late hun lol
1965504849,1,MCipp26,desperate need tweets cheer
1965505457,1,xScarlett_x,went far tell test today geo got like
1965505585,2,dolcelaalaa,oh hell yeah im vegetarian tho still cooks mean =X im traitor
1965505844,1,LisaGemini,know enough made big talking making know
1965505886,1,EquineRescuer,lost chick morning
1965505943,1,godawgs428,free ice cream though
1965506144,2,Ahaley,playoff tomorrow night anyone know none
1965511256,1,adam_payne,question struggling finish last university assignment start summer
1965511527,1,atgmonline,
1965511805,1,katiexffghjk,hates upload later
1965511971,3,tehmagictoast,hah knew didnt chance
1965512057,2,skyeeeee,people mustaches get super powers
1965512162,1,WierdCrazyMofo,really bad sitting sun without suncream
1965512172,1,fatsam33,serious withdrawal symptoms
1965512448,3,Khristinne,want buy anthropomorphic planter called available till st
1965512621,1,RickJessup,
1965513058,1,zoetunstall,aw lose guy ten days
1965513498,1,Wonder_Wheel,dead leave messages condolences
1965513527,1,iamplatopus,like matter much fun need bowl comfy blanket soon get
1965513635,3,EliseOlavsen,yet weeks :O summer holidays
1965514120,3,RosaAcosta,easier way pc later morning pic
1965514281,1,sascha_search,today car find car much fun
1965514382,1,SirDrCarter,mmmm lauren conrad eeeeep im going miss hills
1965514680,3,lena316,least til st saw wks recent updates
1965515154,3,kgasso,
1965515178,1,moopanda,appropriate everything ok last days tweets paint good picture :-C
1965515694,1,SicknastyLaura,seem feel dont im feel like im
1965515750,3,mellllllymelmel,spose take dad next
1965515763,3,Charisjordan,think fever
1965516640,1,craiggordon1,oh looks boring even boring exam saturday
1965517029,1,raymundopelayo,
1965517167,2,MissMGM,flu like
1965517684,3,sunshinelover14,
1965517951,3,saragarth,x
1965518278,1,hmhalti,fitness center class found today last class
1965518352,3,MarianMoon,new friends please comment
1965518371,1,dj_circle_k,full silver bars hour even get bar photo
1965518381,1,sentral,ere document changing
1965518393,3,_AislinnTighee,dont
1965518627,3,lilMISSchatterb,almost forgot take lip ring water polo season
1965518871,2,dizzy_vicky,good even though called friends try row god love em :p
1965519150,1,lyssaa,dont get see boys sad
1965519805,3,MiDesfileNegro,say seems like people guess fail
1965519933,3,JaydyGaGa,hear time earlier am
1965520237,1,likeyellowlemon,ughhh leg still cramping panic attack outside morning bloody
1965520382,1,TimCAD,pliers blow face killed wrong connected chunk
1965520399,1,jamiemoon,cafe end month nothing arty little head hurts finding
1965520444,2,Lovingshirls,line
1965520509,2,MissEspn,town next week party get early
1965520697,3,ILuVMiLeYCyRuS7,take never get headaches dont know better
1965520825,0,psculthorpe,money spend finished yet
1965521081,3,Marriiiiia,stopped working
1965521663,1,JOSIElistic,tired pissing miss summer
1965521796,3,FlorAraoz,aaaa cant go really
1965522285,1,jennasn95,selling jamba juice school today going sell next
1965522422,1,beingnobody,still holds horrible memories
1965522664,3,tisaXO,bet nice wallet
1965522878,1,Eggface,long tiring day filled expensive work needed
1965522993,0,cia_baby,dont see u see listed cause dont
1965523109,1,jeniferrliu,getting nervous
1965523120,2,Ms_Chin,going pick hot guys eat pork already hot guy
1965523667,1,ArielRebel,know fuck annoying good lost contacts business
1965524073,3,RhodesAnnals,actually could going weight
1965524592,1,kristen319,work
1965524757,1,SueMartha,work
1965524815,3,Nicole1990,ment c u frend n wen got wernt priority tickets def
1965524946,1,Jadex_shakeit,getting upset listening say want speak darn phone got money x
1965525087,1,JadenMarieJ,sad right
1965525688,3,jessica1901,bf go dads week full days
1965525848,1,LadyDutchess,daughters baby pictures makes heart hurt
1965526177,2,Lydiaatthedisco,bad
1965526188,1,Ducky999,get perfect night night
1965526435,1,marleedean,icecream truck never comes house
1965527014,3,FakeBryan,problem
1965527053,1,JDOG123456,miss closest went summer miss
1965527118,1,JmacFan4,finally come see see y'all emm said
1965527205,1,lny22,hot tonight ugh
1965527505,0,IvoryCries,want go sit heat watch high school
1965530221,3,Daadogg,area upset gone
1965530460,1,yihwan,wish could spend last weekend high school student burbank everyone fly dc
1965530584,1,mizz_dgaf,got home another leg
1965531130,1,x0EMMAbella,stop working someone play
1965531224,3,kaffffy,ur freee
1965531377,3,MarshaTomlin,leaving work decide return afternoon meet noon
1965531745,2,zaqim,glad got work
1965531807,1,charlotterose,fact room hot making feel sick
1965532102,1,bubblegumneko,busy day tired
1965532175,1,Karuma,brought chilly negative thing trip sun connected
1965532456,3,julilouro,neither
1965533372,1,adam_dominguez,next time away weekend much like jump car
1965533544,1,MariaMauger,great show sorry wont watch
1965533870,1,linnetwoods,get spend time blipping next week
1965533965,3,BerkanasGarden,stores waiting nothing
1965534061,0,Danny4tomorrow,ahh wish guys would come hot topic near
1965534120,0,bstaffen,
1965534470,1,DomMalice,taking miss
1965534696,1,ms_evangelista,happened early turn pumpkin
1965534896,0,Monica2112,none close
1965535000,0,Catrina1978,home drink
1965535842,1,LordJobo,tired getting work
1965536029,3,robsc,need bed bay area night able help
1965536039,1,Mukie,liking online right
1965536596,1,lAURISxO,bed rest weekend next week suck
1965536794,3,Guajataka,way comment site unless member
1965536854,1,KeyonaVSKeyonce,sad going miss musiq soulchild anthony
1965537132,1,SharlzG,stayed late cause role w tired eyes r stinging head hurts still need words
1965537500,3,Heavyeyeliner,ouchie u take thing kills headaches
1965537801,1,deannefl,bummed missing able get app listen
1965537873,3,kamml,end
1965538635,1,Lucy_nessa,cant believe closing moro ive never chance see show luck everyone
1965538857,1,Love_Angie,sports banquet without katie
1965539027,3,xxroshaleexx,dinner
1965539102,0,MileyCyrus,plz dont fall love tokyo never come home
1965539202,1,christrejo,guess heading get go
1965539349,3,Melissa808,could go right
1965539437,3,inashlalaland,thanks gi really really love really great leave
1965539668,1,Mirandaann00814,sitting home
1965540030,3,SarahGuadalupe,miss
1965540068,1,MamaCubed,unpleasant talk look
1965540369,3,VanessaCorsetti,
1965540504,1,Mixaelala,thats achy sorry didnt mean cause pain
1965540525,1,sambarama,meant take dance lessons
1965541217,1,stephmtz13,headed home world closed early
1965541385,0,fozbstudios,neva stay suites shower slow toilet sux bed
1965541537,1,lipodoc,jealous think first
1965541573,1,Money_all_day,got home kinda boring year hung
1965541670,2,hakunnamatuna,decided see making grilled cheese would work
1965541837,1,EricaGlass99,saw usual kitty scene kinda hard
1965542167,1,LiLMagzy,im upset u weekly uncle works apparently didnt know big fan
1965542230,1,veepveep,second hit reply tweet asked stop playing someone sing key
1965542357,0,CntryMusicLuver,jealousy get ohh
1965542523,3,HaTheQueen1,grandma mode dnt anything lay watch tv
1965542801,1,abyschan,net died sad
1965542810,3,MotherofSEM,needs vacation leaving
1965542885,3,synergyrecovery,heading scared start looking
1965542929,1,bonniespurple,im trying fix really need stop cutting
1965543016,3,XcourtneylisaX,ye fare x
1965543083,0,gary_kirk,always going midnight wish lived rubbish
1965543260,1,vickyclarck,get really cold
1965543371,3,Lloyd,usually watch
1965544576,1,sommerbabyfoo,cheese fuckin stomach
1965546055,1,sofiaramirezU,el el ouch
1965546075,1,AlexBooth91,playing
1965546454,3,Jean_o,best got kicked high school missed trip
1965552133,0,AlyxxDione,someone ignoring mean
1965552725,3,zoepapilia,would get lot done could list items etsy everything upload pics
1965553514,2,jackbarakat,would awesome hate expensive phones
1965553613,1,TheMsLivia,didnt get
1965553838,3,MarkByrd,
1965553876,3,squint777,
1965553903,1,lilfishie226,need someone watch
1965553974,3,shntenchi,idea whether drink
1965554037,1,siobhanrox,bet miss trace loads
1965554173,2,KatieBear2300,wait
1965554455,2,kmtato,go dang wedding madison
1965554661,0,yeahitsjames,even tell fucking
1965554735,3,Smiller93,oops meant th
1965555016,1,juanlovesfuzzy,go twitters oh
1965555022,0,rickdog,
1965555190,2,topwebcomics,work room middle thus call programmer imagine
1965555727,1,beckyhope,forgot words started crying stopped singing carried cried stopped
1965555803,1,Jessieface823,tummy
1965555870,0,plaunteetaytuh,went want go back
1965556033,1,mrtnwong,still
1965556456,3,MCRmuffin,ouch
1965556665,3,Angry_Bryan,wives case gets pregnant changes things
1965556827,1,DizzyMalfoy,wrong
1965556833,3,IllyP,
1965556916,1,CacheAdvance,watch audio disabled
1965557152,1,Jessi4given,disappointed learn cancelled july fireworks due economy
1965557233,1,musiclovah,hey guys sun make day
1965557508,1,cuzzapax,hear dude
1965557917,1,silran666,definitely working sunday afternoon late evening
1965558425,1,SoleneD,wow u might bad days lately workin
1965558673,0,prinzessbtrfly,called know stupid ass
1965558783,3,16_MileyCyrus,call say hi mean soo =D
1965558795,1,elpatro,really want see wants go
1965558834,1,LunasLion,going miss
1965559028,3,karolijn,raining
1965559305,1,_AislinnTighee,tried didnt get
1965559389,3,vulturgryphus,
1965559595,1,gahrealmonsters,realllly miss parents backyard reallly
1965559701,3,323socal,days till comes back
1965559804,1,jbkaruna,think tricked ankle cardio getting
1965560139,1,jennyjoygasm,know tomorrow
1965560394,3,twiggys_woman,doesnt understand twitter
1965560415,3,LemonFairyCake,heard got make
1965560426,3,shavonjovi,dad called come lately haha slow haha
1965560449,3,TimCAD,silly end long etc brand new pliers
1965561268,1,untamed__soul,hahaha sadly supposed done chance social lol
1965561319,1,MiDesfileNegro,
1965561520,1,mjay1978,driving bad day
1965562029,1,debarouchi,feel bad nice people said line
1965562651,0,WHOStoastisthis,maybe time really react worst
1965562848,1,chungchow,got ready work studying night
1965563258,3,justamadrabbit,
1965563410,3,MrsBlue23,im waiting min
1965563730,1,anitaa111,
1965563900,1,LeoNogueira,back
1965564299,1,KiwiWonder,gutted
1965564351,1,Melina__Sosa,away
1965564373,1,angelsita,hurts breathe again
1965564453,1,NathanVogel,pin multi core cable goes bad service
1965564586,1,dalajajian,love movies see
1965564616,1,thatgeegirl,belly
1965565109,3,TianaTopNotch,email pics ur wana put
1965569182,1,BrittanyGiron,miss see ya
1965569212,1,saint0z,long
1965569360,3,stormbunny,haha wish could call cant talk cause im sick lost voice
1965569400,2,anitaa111,
1965569412,1,ksekher,soooo want get damn cost soooo
1965569476,3,Laura_Loves_It,thinking lots revision tomorrow hope sunny
1965569517,1,kyra_all_over,watching best sad
1965569663,3,thaislibrarian,trying upload thousand
1965570047,1,joeq1159,need hugs anymore
1965570198,1,Binnnnnnaaaa,imm tired callin call
1965570483,1,BecomingBella,live cant call give shoutout
1965570494,0,tisha_f,beginning think sun
1965570758,1,slugyO,miss baby
1965570856,3,lastkaled,wearing half glass sparking wine
1965571113,3,jdrydenUK,yet working days weeks hope
1965571738,1,BadLadyinCharge,everyone seem leave weekend bed
1965571909,1,GinAndZeus,wish could see first hand
1965572265,1,Running2Fly,premiere till
1965572546,2,nadz1215,morning work cause bench press back goodluck easy
1965572565,1,ArcieriKeness,rain hates fly
1965572855,3,littelmissfish,yeah know stupid !!!!!!! jobs mean come
1965572932,1,JareWolf,trying reason listen
1965573024,1,Andreaheartscgh,last night
1965573082,1,Inyeni,would love see sun raining days
1965573321,1,Lilayy,even life pretty good always say shitty
1965573456,1,HannahWxo,xx
1965573637,1,Cooley_Cakes,exam wednesday
1965573739,3,RicardoZamora,talk yesterday date public developers
1965573921,2,mfonseca77,work tomorrow
1965574010,0,Ryan_Fielder,much like attempt structure sentence makes fail english others
1965574155,3,Dogbook,pouting gone
1965574160,1,JTrueblood1,want call phone still broke
1965574205,1,JackieDawn,seriously know get door without sending crashing steps
1965574535,1,NickyLovesMcFly,times everyone write essays
1965575110,1,diodesign,comedy getting old
1965575182,1,briannajonasx16,randomly
1965575237,3,JohnBfromTN,restart computer thought supposed put end constant
1965575629,3,NattNat,
1965575656,1,lemonchild45,unhappy
1965575905,3,TanMatt,sittin work waiting suppose
1965575986,1,maxgeiger,thought food apparently big
1965576092,3,wendynoble,think found
1965576121,1,mellywho,paracetamol hard long ones snapped
1965576457,0,r0z1k,??????? ?? ??????? ????????? ????
1965576776,1,moltenarts,attempt sync facebook twitter seems failed
1965576906,1,16_MileyCyrus,still think
1965576972,3,sirkatiep,wants go vintage paper show
1965577156,1,MikeMunro,patio weather also except missing boat part
1965577184,3,kmegzz1,X
1965577805,1,rcassford,want lie getting though
1965577904,1,aimecharmante,next flight hotel
1965578217,1,sunnysidexo,today last day high school ended going home stupid dead rats
1965578316,0,vaguelyobscene,teacher sounds uber
1965578558,1,snowbunny22,D: making people unhappy dun like
1965579014,0,JadyenGrey,well see ur moving onto next cute guy
1965579490,2,michaelbeck,
1965579701,3,is_selene,know trying remove
1965580181,1,anitaa111,!!
1965580509,1,uni0000,going memorial guy grade
1965580603,2,biznic,need look apartments tomorrow
1965580754,3,yogeorge,ew know talking
1965580836,1,JodieMiley,wish calling
1965580958,1,DanAmrich,even care
1965581467,1,shshshshorty12,feel cant miss work
1965581468,3,mnrmg,really need save money
1965582002,1,karrenwhitney,dang burrito toaster tease im still hungry
1965582249,2,Cinderella1979,lucky also see wish come europe doubt
1965582609,0,ShrinkingSusy,bit
1965588582,3,bttrflyjss,come sick vocal cords
1965588779,1,CaraFrank,want
1965589165,3,davidahughes,awesome picture happy sending
1965589294,1,abbyavaryxo,close tennessee
1965589536,3,robertmay1,need new socks
1965589660,1,FullTimeMom,arm grill
1965590064,1,monicananz,wish class last year
1965590160,3,carolduff,want come back
1965590205,1,ilykh,way forget bad things brought life
1965590430,2,bradenwalker,feeling drugs sad waste day
1965590578,3,ikg_agent,clean
1965591208,3,CorinneRoberts,debating whether go bed start reading last harry potter even though soon start reading stop
1965591368,0,DataVonTeese,version head days fucking distracting
1965592023,0,mizz_dunn,hate yelled
1965592211,0,itchyblood,
1965592231,1,jpf566,ocean city
1965592506,1,dritchie917,work tomorrow
1965592564,3,Jayme1988,want travel
1965592721,1,redskins27,long get eyebrows waxed
1965593080,1,CarolAvila,miss poia
1965593110,0,Dancin2the80s,good
1965593178,3,gingblu,says raining
1965593274,1,carlquested,much disappointed angels demons movie great book
1965593585,2,LaBellaBeauty,wish stay whole thing
1965593800,2,giuliagoolia,degrees crappy
1965593900,1,PricelessToni,drive daily u cld film anything bump
1965594304,1,rachiru,going looong day tomorrow sun shining inside working like makes
1965594543,2,ChelcieParry,good job cousins luck wear pajama pants school
1965594598,3,vangief,work screaming really strong coffee instead
1965594815,1,powergurl,ummmm find option
1965595014,1,MiDesfileNegro,hugs
1965595277,1,ComcastBonnie,best check really see anything
1965595330,1,realreviewing,bored fixed internet dad im bored death
1965595527,0,slightlydrunk,watched last couple episodes understand stopped seasons
1965595666,1,sophieforchuck,miss
1965595890,1,AngieMac84,seen huge spider running kill come humid weather
1965595928,3,hellosarahh,speaking meeting photos lost
1965596589,1,85stacy,set p phone twitter
1965596732,0,kirstyrawrr,ohh yeahh (: probs loner start thanks person go bitch
1965597309,1,RainbowSoulPoet,outta til kinda bummed genuinely sick nuthin
1965597341,1,faithalicous,ready
1965597517,1,Rachael102,thinking life seem appealing give im jealous every living
1965597918,1,Roxie22,phone dies die
1965598057,1,loscissorhands,time ant gone night
1965598083,3,michaelhannah,sigh
1965599330,3,ayende,still class even custom assembly loaders
1965599410,1,Accapella,looks like rain
1965599481,3,RetroCherry,looking new beard fell window bright green ones
1965599722,2,CarolAvila,miss poia
1965599924,1,LiL_Weezy09,angry whats
1965599967,2,abs1399,tweets addicted
1965600001,3,16_MileyCyrus,move
1965600372,1,lina_luka,hope really need unfortunately drama always finds
1965600508,2,bunnykiller,mis con lo de haha
1965600566,1,gkvolley88,need
1965601102,2,Gemmab45,believe poster seen yet
1965601204,1,85stacy,set phone twitter
1965601498,1,endlessblush,sounding like worst lurgy ever go away ready action
1965601515,2,Aprilmclean,stormy outside hair looks cute today hahah
1965601540,3,fuckforever_,
1965601729,1,PrettySnazzyxx,nice day rachel decided walk work walk back warm inside tho
1965601765,1,Fire_at_will_xo,family comin got money come anyway xxxx
1965601918,1,amiawake,throat hurts
1965601925,1,lordeagle,ruin dad tells something wrong home call usually calls
1965602251,1,loladee77,days fun
1965602257,2,wowitsjenjen,home wish could make feel better
1965602293,2,MCRmuffin,hugs
1965646746,2,pagespicer,different guys making wish could joined
1965647009,0,lamere,oh thanks blog entry ordered mine days feel dumb
1965647051,1,gay_emo_zac,warm wet spent day carpet cleaning yacht
1965647071,1,bonniem1983,figure works
1965647264,1,anthonybruno,ice cream means
1965647556,1,xspazfacex,hey thought ud im stressed really dont know x
1965647884,2,KenDahl4U,get pic acting fool u
1965647929,1,RayOdelay,nooo real neighbor
1965648181,3,JustYassy,stop trying reach
1965648303,3,jennesaisquois,people tell
1965648320,2,LadyHawk954,wait see pls come back iowa theatre
1965648395,1,Talib_TIRM,go bed
1965648400,3,kimberleymd,made little cover birds upside back
1965648638,1,KamariahTereza,oh right sad
1965648652,2,xxXmanuXxx,maybe computer sucks listening tomorrow meet
1965648920,1,Drakaina,mood makes somewhat sad feel
1965649045,3,slvrleo21,homework
1965649088,1,bxhonda,pandora blocked work bummed
1965649104,3,sleptwithgiants,falling nick
1965649254,1,iphonetalktoday,made little cover birds upside back
1965649463,1,jemjem1983,bunged
1965649526,2,Lauraxoxoxox,much love wed honored
1965649922,1,KalynaPetra,last brilliant couldnt stop
1965650058,1,cameroonmaniac,nto good
1965650099,3,bujio,twitter
1965650474,1,franciscat,back dr real diagnosis inhaler help w extreme
1965650484,1,jordandroid,going kill least
1965650573,2,bethylynn18,either fucked mind pretty sure internet
1965650925,1,rachyrocks,pizza feel like weak tomorrow
1965650962,1,pearlbones,never happened =/ orange think broke battery
1965651336,3,nickyy123,early
1965651419,1,itzT,everything going wrong happy
1965651601,3,Adrienne255,cleaning room
1965651908,0,AlienCollective,reason buying app hate stands rocks
1965652222,1,JodieWanKenobie,going bed cant take thiss
1965652526,2,Natty_Hall,omg !! half hour late work whoops !! h workin sat
1965652759,3,OneBigMistake,let
1965653120,3,sweetkisses277,
1965653261,1,inkhaven,hot tub ready sadness
1965653560,2,WonderMike,thankful love believe utter crap people
1965653664,3,capnmidnight,
1965653898,1,sarcastica88,feet hurt nose stop
1965653899,1,youulovemee,dont talk huge shoulda listened kno disappointed
1965654099,3,baseball_mommy,
1965654109,1,ktjune,feel useless know right bored
1965654161,3,TheJackel92,
1965654289,3,alfmcm,first set
1965654315,3,polover,interviewed say something
1965654337,1,mthakker,finished moved halls leaving london tomorrow
1965654608,1,celiakthib,want watch shelby
1965654728,3,JiggaJenna,bye bye beard
1965654733,1,ChrisCT117,sorry got overtime check already really tempted blow tomorrow
1965654766,3,LukeStratford,nope
1965655087,3,Zoesometimes,think really lost get ready
1965655421,3,leaky_tiki,get used columns room columns
1965655628,1,kat_n,wont well il try night
1965655829,0,Pammyla,going california tomorrow morning
1965656067,1,lolakissesxo,lame post twitpic
1965656081,0,Tuckkkk,need get whats going havin hit
1965656104,0,dannyatticus,
1965656114,2,nzben,yeah made great tripped house circuit worth parts
1965656253,3,robertedwards,yet
1965656320,1,Gemba_x,skint want give another
1965656416,1,ChrisCT117,know
1965656508,1,steph2853,happy latest news
1965656577,3,Kudoskookies,see happened
1965656788,3,RachelCraves,marathon end
1965657212,1,Oath101,burnt ear
1965657501,1,mzzblondy,kenny u getting da hair bad chillin w u kinda sad
1965657704,2,BLeyeND,getting ready see cousins miss
1965657716,3,LuckyM08,know able see
1965658823,1,paaaulaaac,like know people worse lives wish could go change life
1965659131,1,ckcyn,yes am follow
1965659164,3,knitfortattoos,matter
1965659517,2,starshine1981,love massage include massage
1965659668,2,aeembrey,made greatest dinners roast pork bed wild rice bed mixed yummy wine
1965664684,1,iheartmc,awful
1965664754,3,HeyBrittanyFTSK,
1965664977,0,Jason_DC,missed registration
1965665033,2,LaBellaBeauty,wrong love
1965665366,3,HanaStephenson,glad wasnt real theory failed got questions right mins left lol x
1965665387,1,wendyv_35,ready leave girl scout feel like
1965665419,3,beatrizluzia,saw movie
1965665509,1,mej913,arm core diet would eat wait dinner ready
1965665847,1,Elizabeth_Rai,take months figure wanted go see movie remembered game
1965665883,1,gab_iii,need school
1965666218,0,jchaburquez,working gota wait till
1965666902,1,dramagirl12,miss gone boo hoo
1965667019,1,NikitaBonita,fighting looks like
1965667640,1,alwaysbwithu,gutted miss night try leave early friends visitin tired
1965667672,3,Jazze820,cleaning room
1965667859,1,JohnDalziel,problems let send texts everything anyone help
1965667911,1,resa979,aww sad
1965667923,2,mrszjbarbar,well u enjoyed yur ramen fried chicken im tired
1965668355,3,cubinator,cuz ive never added followfriday either cuz got cool picture
1965668385,1,TFA2431,dissappointed past days
1965669393,1,africanshell,sorry feel
1965669791,3,KnightRid,keeps going rd
1965669794,1,sowrongitsemmaa,
1965670034,3,missyleyva,left bases
1965670049,3,AlyceMadden,im slightly dont feel like today much
1965670356,1,KathyGarin,hot much hotter
1965671214,0,BrentWolgamott,flop nut low top guy also low
1965671261,1,MrCoolDude,feeling bit lonely
1965671333,1,itsstephaniee,sad ending softball
1965671451,1,justtamar,delivery
1965671670,0,Bamoi,slowly getting angry thing
1965671824,2,ohaijustin2,love wish
1965672004,1,johnhalton,
1965672143,0,floydmay,super geek
1965672452,2,JoBrosfan29,hey im back on msn work darn stop thinking d movie
1965672455,3,Mileyfansaywhat,voting already voted times
1965673512,1,MyInnerTricia,im sorry deep u know love
1965673873,0,AdamSchwabe,found parents putting dog tomorrow
1965673996,1,jstolle,like terrific sorry hear
1965674792,1,oyveymarcia,guy said wanted
1965674847,3,MICSICC,pre record video
1965674922,1,heyyitsclaire,home alone
1965675041,0,pufflepie,due freezing
1965675277,3,HokeyPokeySonia,clip
1965675384,1,xbillyjean42x,got sad rite
1965675491,1,ChrisS,hard grab instantly morning delay review nd listening tomorrow
1965675495,1,missesoxclusive,miss bein
1965675658,0,mrhankmanthe3rd,fully denied tonight sleep time
1965675769,1,titi_215,jst wednesday
1965675791,3,sapnabunny,going staring hello face
1965676012,1,lost_dog,help find good
1965676201,1,Daylin86,gym
1965676351,1,Doctorwhom79,bad life gotten u answer real bad
1965676468,1,mactavish,cute think make sadly
1965676556,1,lost_dog,help find good
1965677070,2,jeess_,want go hahaha
1965677111,0,Justasimplegirl,mad cuz followers r goin
1965677148,3,AshC412,sitting home cuz plans tonight cancled tomo makes happy txt
1965677343,2,alyssagovas,fun without pasty
1965677689,2,Jonotorious,im lol
1965677919,1,the1air,naptime
1965678180,3,trevorosterholm,lucky ass bitch stuck work
1965678222,3,pink_scarly,ah couldnt ones twiiter x
1965678364,0,anidoll,awe sucks trying birthday
1965678440,1,dee825,mad rain got cant go see *|)|/-\|\|/-\*
1965678469,1,florijan,newest version
1965678717,1,jacqulineann,isnt somebody hang
1965678965,3,simonsflower,could get messy
1965684631,1,highonlife24,hates im utterly depressed miss
1965684919,1,jiriteach,sure want
1965685004,1,KitCameo,gloomy hell outside
1965685020,1,Nuke1389,cant shit
1965685086,3,AKail,find
1965685440,3,pato_30stm,late lol
1965685537,1,MrsKellybelly,wish work
1965685625,1,Maddyxchaos,really touring brother told miss ur
1965685735,1,RealtorSandyN,late close today close meet buyer tonight show homes
1965685765,3,ObsessionJBxMC,
1965686021,0,charmincarmin,ea knows copy sims legit upset
1965686023,1,Froman08,go
1965686692,1,aaalexa,chris
1965686728,1,polarna10,sucks
1965686734,1,casbith,ohh miss hope nice like :]
1965686969,1,robteix,first impression considerably slower boot
1965687051,1,oscarjr,last academy science free day
1965687108,1,Kayleighx09,hole twitter thing new letting change picture wee thing
1965687284,1,alexiantx,much hopefully comes favor nothing cancelled worked hard
1965687304,0,RicardoZamora,tried yesterday said
1965687376,1,Glittergirl18,sorry
1965687402,1,AkiIskandar,waiting loooong time
1965687620,2,jesseyjuice,feel guilty
1965687736,1,philgroshens,rode moped fun flippin gorgeous sad sick
1965687739,1,karlieisdead,interview jamba tomorrow morning (:
1965687898,3,everettford,
1965688043,2,juzzash,call stevie competition yesterday launch sims day pm
1965688053,2,MegaMetaTurtle,love sausage
1965688067,3,justamadrabbit,hugs
1965688466,2,rogergabriela,got lunch cheese miss soooo
1965689125,3,Roxie22,
1965689251,3,SngForgiven,feel right
1965689642,1,pearlbones,turning laptop scared poor
1965689647,1,dontbagatorh8r,read books
1965689651,1,ecco1983,wonders anyone would care died tomorrow
1965689703,3,AmyMov,twitterland x hours sigh
1965689820,1,randomblonde,know
1965690131,3,SuperSonicSami,best mate found understand something go
1965690227,1,hiddennearyou,yeah fail accident like month almost bus
1965690421,3,beforeyoufall,get
1965690612,2,brojoghost,omg get ready work early tonight payroll distribution duty
1965690703,3,stormi_weather,work tomorrow
1965690968,1,__arual,still sick thinking naming puppy june
1965691239,0,_problematique,would lot easier get plane tickets didnt raise price
1965691356,3,dhgomes,talking best friend day girlfriend
1965691617,1,currykidd,bad times hate feel time
1965691986,1,MarianaSantos15,blackberry soon approaching death
1965692200,1,chanellelucas,headache killen
1965692322,3,FearlessSwift,bored go get day pass bored
1965693420,3,jaimekelley,miss bby wish going tomorrow make
1965693715,1,Mixaelala,hope u enjoyed feeling much better bed night
1965694268,1,florianseroussi,think disgusting
1965694409,1,NicAntoniette,trying upload custom background working
1965694599,1,kadusouza,acho q
1965695115,2,dinosuit,
1965695151,3,Bellacarlie,wish right
1965695211,0,becircle,touched real live closed sit though
1965695241,1,zero_one,dressed
1965695245,1,slvrleo21,homework friday
1965695268,3,wazzupwitchu,would
1965695708,1,Anime81,
1965695709,1,jENNIFER_bOCTI,found isnt hey shit
1965695753,1,wowshaggy,mean later pub
1965695936,2,Rienchen,seeing gf days row hours day wish location hospital
1965696223,1,ShyShy43,ready head back leave
1965696326,1,lost_dog,help find good
1965696346,3,Mr_McFox,missing mrs
1965696462,1,clintcoates,real sore fault planning go wedding tonight
1965696475,1,sweetali20,yeah done work weekend sooooo bummed
1965696645,1,Blazecc,software use design student currently hard code fastest
1965696685,3,GriffinClubMerv,good good
1965696811,1,aprilahh,broken fb wedding sadly longer excuse get
1965697137,1,slinkyhead,work early
1965697388,3,xodaniiiiyoo,like like causeee im babysitting haha call causeee im kinda bored right
1965697525,3,silverscenegirl,nothing
1965697653,0,Amiloo,traffic
